2025-12-08 08:55:11 | INFO | ================================================================================
2025-12-08 08:55:15 | WARNING | User s010 not enrolled
2025-12-08 08:55:15 | WARNING | User s010 not enrolled
2025-12-08 08:55:15 | WARNING | User s010 not enrolled
2025-12-08 08:55:15 | WARNING | User s010 not enrolled
2025-12-08 08:55:15 | WARNING | User s010 not enrolled
2025-12-08 08:55:15 | WARNING | User s010 not enrolled
2025-12-08 08:55:15 | INFO | Enrolling user: s012
2025-12-08 08:55:15 | WARNING | Insufficient samples for enrollment: 10
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | WARNING | User s012 not enrolled
2025-12-08 08:55:15 | INFO | Enrolling user: s013
2025-12-08 08:55:15 | WARNING | Insufficient samples for enrollment: 10
2025-12-08 08:55:15 | WARNING | User s013 not enrolled
2025-12-08 08:55:15 | WARNING | User s013 not enrolled
2025-12-08 08:55:15 | WARNING | User s013 not enrolled
2025-12-08 08:55:15 | WARNING | User s013 not enrolled
2025-12-08 08:55:15 | WARNING | User s013 not enrolled
2025-12-08 08:55:15 | WARNING | User s013 not enrolled
2025-12-08 08:55:15 | WARNING | User s013 not enrolled
2025-12-08 08:55:16 | WARNING | User s013 not enrolled
2025-12-08 08:55:16 | WARNING | User s013 not enrolled
2025-12-08 08:55:16 | WARNING | User s013 not enrolled
2025-12-08 08:55:16 | WARNING | User s013 not enrolled
2025-12-08 08:55:16 | WARNING | User s013 not enrolled
2025-12-08 08:55:16 | WARNING | User s013 not enrolled
2025-12-08 08:55:16 | WARNING | User s013 not enrolled
2025-12-08 08:55:16 | WARNING | User s013 not enrolled
2025-12-08 08:55:16 | WARNING | User s013 not enrolled
2025-12-08 08:55:16 | WARNING | User s013 not enrolled
2025-12-08 08:55:16 | WARNING | User s013 not enrolled
2025-12-08 08:55:16 | WARNING | User s013 not enrolled
2025-12-08 08:55:16 | WARNING | User s013 not enrolled
2025-12-08 08:55:16 | INFO | Enrolling user: s016
2025-12-08 08:55:16 | WARNING | Insufficient samples for enrollment: 10
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | WARNING | User s016 not enrolled
2025-12-08 08:55:16 | INFO | Enrolling user: s018
2025-12-08 08:55:16 | WARNING | Insufficient samples for enrollment: 10
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | WARNING | User s018 not enrolled
2025-12-08 08:55:16 | INFO | Enrolling user: s027
2025-12-08 08:55:16 | WARNING | Insufficient samples for enrollment: 10
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | WARNING | User s027 not enrolled
2025-12-08 08:55:16 | INFO | Enrolling user: s049
2025-12-08 08:55:16 | WARNING | Insufficient samples for enrollment: 10
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | WARNING | User s049 not enrolled
2025-12-08 08:55:16 | INFO | EER: 1.0000, Optimal Threshold: 0.5000
2025-12-08 08:55:16 | INFO | Equal Error Rate (EER): 1.0000 (100.00%)
2025-12-08 08:55:16 | INFO | Optimal Threshold: 0.5000
2025-12-08 08:55:16 | INFO | ROC curve saved: logs\roc_curve.png
2025-12-08 08:55:16 | INFO | Evaluating anomaly detection...
2025-12-08 08:55:16 | INFO | Fitting anomaly detector on 100 samples
2025-12-08 08:55:16 | INFO | Anomaly detector fitted successfully
2025-12-08 08:55:16 | INFO | Anomaly Report: 2/100 anomalies (2.0%)
2025-12-08 08:55:16 | INFO | Anomaly Detection Report: {'total_samples': 100, 'anomaly_count': 2, 'normal_count': 98, 'anomaly_rate': 0.02, 'mean_score': 0.5082702115894366, 'min_score': 0.0, 'max_score': 0.9999999324206912, 'std_score': 0.18296140340798017}
2025-12-08 08:55:17 | INFO | Test report saved: logs\test_report.txt
2025-12-08 08:55:17 | INFO | Comprehensive testing completed!
2025-12-08 08:55:17 | INFO | Testing script completed successfully!
